"Latitude","Longitude","tjan","tfeb","tmar","tapr","tmay","tjun","tjul","taug","tsep","toct","tnov","tdec","pjan","pfeb","pmar","papr","pmay","pjun","pjul","paug","psep","poct","pnov","pdec","tave","tmax","tmin","gdd0","gdd5","mtco","mtwa","annp"
37.75,-119.25,-3.8,-4,-4,-1.7,2.7,7.7,12.1,11.8,8.4,3.9,-1.4,-3.6,13,11,11,8,6,5,5,5,5,7,11,12,2.34,27.8,-36.5,1395.7,582.1,-4,12.1,99
37.75,-119.25,-3.8,-4,-4,-1.7,2.7,7.7,12.1,11.8,8.4,3.9,-1.4,-3.6,13,11,11,8,6,5,5,5,5,7,11,12,2.34,27.8,-36.5,1395.7,582.1,-4,12.1,99
37.75,-119.25,-3.8,-4,-4,-1.7,2.7,7.7,12.1,11.8,8.4,3.9,-1.4,-3.6,13,11,11,8,6,5,5,5,5,7,11,12,2.34,27.8,-36.5,1395.7,582.1,-4,12.1,99
37.75,-119.25,-3.8,-4,-4,-1.7,2.7,7.7,12.1,11.8,8.4,3.9,-1.4,-3.6,13,11,11,8,6,5,5,5,5,7,11,12,2.34,27.8,-36.5,1395.7,582.1,-4,12.1,99
37.75,-119.25,-3.8,-4,-4,-1.7,2.7,7.7,12.1,11.8,8.4,3.9,-1.4,-3.6,13,11,11,8,6,5,5,5,5,7,11,12,2.34,27.8,-36.5,1395.7,582.1,-4,12.1,99
32.33,-111.25,6.9,8.6,10.9,14.9,19.4,25,26.5,25.2,22.6,17.2,11.2,7.3,33,28,31,13,8,12,94,90,48,36,25,42,16.31,40.6,-15.3,5970.2,4145.3,6.9,26.5,460
32.33,-111.25,7.2,8.9,11.2,15.3,19.7,25.3,26.9,25.6,23,17.6,11.6,7.7,33,27,31,13,8,11,91,87,47,35,25,41,16.67,41,-14.8,6101.2,4276.2,7.2,26.9,449
32.33,-111.25,7.4,9.1,11.4,15.4,19.9,25.5,27.1,25.8,23.2,17.8,11.7,7.9,32,27,30,13,8,11,89,86,46,35,24,41,16.85,41.1,-14.5,6168.1,4343.1,7.4,27.1,442
32.33,-111.25,7.6,9.3,11.6,15.6,20.1,25.7,27.3,26,23.4,18,11.9,8,32,27,30,13,8,11,87,84,46,34,24,40,17.04,41.3,-14.2,6238,4413,7.6,27.3,436
32.33,-111.25,8.1,9.8,12.1,16.2,20.6,26.2,27.9,26.6,24,18.6,12.4,8.5,31,26,29,12,7,10,82,80,44,33,23,39,17.58,41.8,-13.4,6435.8,4610.8,8.1,27.9,416
32.33,-111.25,8.5,10.3,12.6,16.6,21.1,26.6,28.4,27.1,24.6,19.1,12.9,8.9,30,25,28,11,7,9,77,77,42,32,23,38,18.06,42.2,-12.7,6609.2,4784.2,8.5,28.4,399
32.33,-111.25,8.9,10.7,13,17,21.5,27.1,28.9,27.6,25.1,19.6,13.3,9.3,29,25,28,11,6,8,73,74,41,31,22,37,18.5,42.6,-12.1,6770.5,4945.5,8.9,28.9,385
32.33,-111.25,9.3,11.2,13.5,17.5,21.9,27.5,29.4,28.1,25.6,20,13.8,9.8,28,24,27,11,6,7,69,71,39,30,22,37,18.97,43,-11.4,6940.9,5115.9,9.3,29.4,371
32.33,-111.25,9.8,11.6,13.9,17.9,22.4,27.9,29.9,28.7,26.1,20.5,14.2,10.2,28,23,26,10,6,7,65,68,38,29,21,36,19.43,43.4,-10.7,7108.2,5283.2,9.8,29.9,357
32.33,-111.25,10,11.8,14.1,18.1,22.6,28.1,30.1,28.9,26.3,20.7,14.4,10.3,27,23,26,10,6,6,64,66,37,28,21,35,19.62,43.6,-10.4,7178.1,5353.1,10,30.1,349
32.33,-111.25,10.1,12,14.3,18.3,22.7,28.3,30.3,29.1,26.5,20.9,14.6,10.5,27,23,26,10,5,6,62,65,37,28,21,35,19.8,43.8,-10.2,7245.1,5420.1,10.1,30.3,345
32.33,-111.25,10.3,12.2,14.4,18.5,22.9,28.5,30.5,29.3,26.7,21.1,14.8,10.7,27,23,25,10,5,6,60,64,36,27,21,35,19.99,43.9,-9.9,7315.1,5490.1,10.3,30.5,339
32.33,-111.25,10.5,12.4,14.6,18.6,23.1,28.6,30.7,29.5,26.9,21.3,14.9,10.8,27,22,25,9,5,5,59,63,36,27,21,34,20.16,44.1,-9.6,7375.8,5550.8,10.5,30.7,333
32.33,-111.25,10.6,12.5,14.8,18.8,23.3,28.8,30.9,29.7,27.1,21.5,15.1,11,26,22,25,9,5,5,57,61,35,27,20,34,20.34,44.3,-9.3,7442.9,5617.9,10.6,30.9,326
32.33,-111.25,10.8,12.7,15,19,23.4,29,31,29.9,27.3,21.7,15.3,11.2,26,22,24,9,5,5,56,60,35,26,20,34,20.53,44.4,-9.1,7509.7,5684.7,10.8,31,322
32.33,-111.25,11,12.9,15.2,19.2,23.6,29.2,31.3,30.1,27.5,21.9,15.5,11.3,26,22,24,9,5,5,55,59,34,26,20,33,20.73,44.6,-8.8,7582.7,5757.8,11,31.3,318
32.33,-111.25,11.1,13.1,15.3,19.3,23.8,29.3,31.4,30.3,27.7,22.1,15.6,11.5,25,21,24,9,5,4,53,58,34,25,20,33,20.88,44.8,-8.5,7637.5,5812.5,11.1,31.4,311
32.33,-111.25,11.3,13.3,15.5,19.5,24,29.5,31.6,30.5,27.9,22.3,15.8,11.7,25,21,24,9,5,4,52,57,33,25,20,33,21.08,44.9,-8.2,7710.5,5885.5,11.3,31.6,308
32.33,-111.25,11.5,13.4,15.7,19.7,24.1,29.7,31.8,30.7,28.1,22.4,16,11.8,25,21,23,8,4,4,50,56,33,25,19,32,21.24,45.1,-8,7771.4,5946.3,11.5,31.8,300
32.33,-111.25,14.4,16.5,18.7,22.7,27.1,32.7,35.2,34.2,31.6,25.7,19,14.7,20,17,19,6,3,1,30,38,24,19,16,27,24.38,47.9,-3.3,8915.3,7090.3,14.4,35.2,220
34,-109.5,-1.7,-0.4,1.5,5,9.1,13.8,16.9,15.6,12.5,7.5,2.2,-1.2,36,32,38,22,16,20,85,96,50,37,33,39,6.73,33.7,-29.1,2556.6,1370.9,-1.7,16.9,504
42.3,-109.55,-9.4,-7.3,-3,2.7,8.2,13.3,17.2,15.8,10.5,4.7,-3.2,-8.7,18,13,18,25,39,29,21,22,25,20,16,15,3.4,36.1,-41.9,2167,1201,-9.4,17.2,261
45.067,-101.35,-8.7,-5.7,-0.4,7.1,13.4,19.1,23,21.9,15.5,9,0.2,-6.9,6,10,24,46,71,78,52,39,30,26,10,9,7.29,45,-38.9,3333.5,2210.7,-8.7,23,401
54.4333,-105.5333,-19.5,-15.1,-8.4,1.6,9.2,14,16.3,14.9,9.2,2.9,-8,-17,23,16,24,25,39,73,84,60,50,25,26,26,0.01,35.7,-48.7,2033.1,1132.2,-19.5,16.3,471
54.917,-105.35,-18.9,-14.6,-7.9,2.1,9.4,14.2,16.3,15,9.4,3,-8.1,-16.7,24,16,24,25,37,76,87,61,48,25,27,26,0.27,34.5,-48.9,2067.2,1155.9,-18.9,16.3,476
55.05,-105.317,-18.8,-14.5,-7.9,2.2,9.4,14.1,16.4,15,9.4,2.9,-8.1,-16.7,23,16,24,25,37,77,88,61,48,25,27,25,0.28,34.3,-49,2067.1,1155.8,-18.8,16.4,476
61.5,-100.083,-31.1,-30.2,-25.8,-15.3,-4.7,5.2,11.9,10.2,3.4,-5.7,-18.5,-26.6,10,6,12,16,21,31,51,44,51,40,19,12,-10.6,29.3,-50.5,872.3,357.4,-31.1,11.9,313
59.41,-101.54,-29.3,-26.7,-20.6,-9.1,0.6,9.2,14.1,12.2,5.2,-2.8,-15.7,-24.4,17,11,17,19,30,48,67,52,56,41,26,19,-7.28,29.8,-49.4,1229.8,600.7,-29.3,14.1,403
54.69,-103.25,-22.4,-18.2,-10.6,0.9,9,14.4,17.1,15.6,9.3,2.9,-8.8,-18.6,21,19,21,23,42,70,79,63,58,34,29,28,-0.78,35.7,-48.3,2074.1,1185,-22.4,17.1,487
54.7471,-102.946,-22.5,-18.4,-10.7,0.8,8.9,14.5,17.2,15.6,9.3,2.9,-8.8,-18.8,21,19,21,22,42,70,80,64,59,35,28,28,-0.83,35.6,-48.2,2075.4,1188.2,-22.5,17.2,489
54.7471,-102.946,-22.5,-18.4,-10.7,0.8,8.9,14.5,17.2,15.6,9.3,2.9,-8.8,-18.8,21,19,21,22,42,70,80,64,59,35,28,28,-0.83,35.6,-48.2,2075.4,1188.2,-22.5,17.2,489
54.7471,-102.946,-22.5,-18.4,-10.7,0.8,8.9,14.5,17.2,15.6,9.3,2.9,-8.8,-18.8,21,19,21,22,42,70,80,64,59,35,28,28,-0.83,35.6,-48.2,2075.4,1188.2,-22.5,17.2,489
54.7471,-102.946,-22.5,-18.4,-10.7,0.8,8.9,14.5,17.2,15.6,9.3,2.9,-8.8,-18.8,21,19,21,22,42,70,80,64,59,35,28,28,-0.83,35.6,-48.2,2075.4,1188.2,-22.5,17.2,489
54.7471,-102.946,-22.5,-18.4,-10.7,0.8,8.9,14.5,17.2,15.6,9.3,2.9,-8.8,-18.8,21,19,21,22,42,70,80,64,59,35,28,28,-0.83,35.6,-48.2,2075.4,1188.2,-22.5,17.2,489
54.7471,-102.946,-22.5,-18.4,-10.7,0.8,8.9,14.5,17.2,15.6,9.3,2.9,-8.8,-18.8,21,19,21,22,42,70,80,64,59,35,28,28,-0.83,35.6,-48.2,2075.4,1188.2,-22.5,17.2,489
54.7471,-102.946,-22.5,-18.4,-10.7,0.8,8.9,14.5,17.2,15.6,9.3,2.9,-8.8,-18.8,21,19,21,22,42,70,80,64,59,35,28,28,-0.83,35.6,-48.2,2075.4,1188.2,-22.5,17.2,489
53.7286,-102.671,-22.1,-17.8,-10.2,1.8,9.7,14.9,17.3,15.9,10,3.8,-7.8,-17.6,18,16,19,22,40,69,76,60,53,31,23,24,-0.18,37.4,-48.1,2186.1,1267.1,-22.1,17.3,451
53.7286,-102.671,-22.1,-17.8,-10.2,1.8,9.7,14.9,17.3,15.9,10,3.8,-7.8,-17.6,18,16,19,22,40,69,76,60,53,31,23,24,-0.18,37.4,-48.1,2186.1,1267.1,-22.1,17.3,451
53.7286,-102.671,-22.1,-17.8,-10.2,1.8,9.7,14.9,17.3,15.9,10,3.8,-7.8,-17.6,18,16,19,22,40,69,76,60,53,31,23,24,-0.18,37.4,-48.1,2186.1,1267.1,-22.1,17.3,451
53.7286,-102.671,-22.1,-17.8,-10.2,1.8,9.7,14.9,17.3,15.9,10,3.8,-7.8,-17.6,18,16,19,22,40,69,76,60,53,31,23,24,-0.18,37.4,-48.1,2186.1,1267.1,-22.1,17.3,451
53.7286,-102.671,-22.1,-17.8,-10.2,1.8,9.7,14.9,17.3,15.9,10,3.8,-7.8,-17.6,18,16,19,22,40,69,76,60,53,31,23,24,-0.18,37.4,-48.1,2186.1,1267.1,-22.1,17.3,451
53.7286,-102.671,-22.1,-17.8,-10.2,1.8,9.7,14.9,17.3,15.9,10,3.8,-7.8,-17.6,18,16,19,22,40,69,76,60,53,31,23,24,-0.18,37.4,-48.1,2186.1,1267.1,-22.1,17.3,451
53.7286,-102.671,-22.1,-17.8,-10.2,1.8,9.7,14.9,17.3,15.9,10,3.8,-7.8,-17.6,18,16,19,22,40,69,76,60,53,31,23,24,-0.18,37.4,-48.1,2186.1,1267.1,-22.1,17.3,451
51.73,-101.005,-19.5,-16.4,-8.9,1.5,9.7,15.2,17.8,16.2,10.2,4,-6.6,-16.6,23,20,34,32,49,87,85,75,71,42,28,27,0.55,38.4,-44.3,2227.7,1307.4,-19.5,17.8,573
51.73,-101.005,-19.5,-16.4,-8.9,1.5,9.7,15.2,17.8,16.2,10.2,4,-6.6,-16.6,23,20,34,32,49,87,85,75,71,42,28,27,0.55,38.4,-44.3,2227.7,1307.4,-19.5,17.8,573
54.73,-107.27,-19,-14.6,-8.4,2,9.4,14.4,16.7,15.5,9.7,3.4,-7.1,-16.4,21,16,21,21,36,65,84,65,49,24,22,22,0.47,35.6,-48.6,2118.2,1201.1,-19,16.7,446
50.78,-103.89,-16.5,-13.4,-6.1,4.2,11.2,15.9,18.5,17.4,11.1,4.8,-5.6,-14.2,22,14,22,25,53,64,68,45,38,24,15,22,2.28,40.4,-47.2,2467.8,1490.3,-16.5,18.5,412
50.78,-103.89,-16.5,-13.4,-6.1,4.2,11.2,15.9,18.5,17.4,11.1,4.8,-5.6,-14.2,22,14,22,25,53,64,68,45,38,24,15,22,2.28,40.4,-47.2,2467.8,1490.3,-16.5,18.5,412
50.59,-105.41,-14.8,-12.2,-5.5,4.5,11.8,16.6,19.4,17.8,11.9,5.7,-5,-12.9,15,11,25,20,46,61,56,40,34,17,5,22,3.11,40.8,-47.5,2607.5,1612.8,-14.8,19.4,352
51.08,-105.21,-16.2,-12.8,-5.8,4.5,11.6,16.3,19,17.9,11.5,5.5,-5,-13.7,17,13,19,20,46,62,56,35,31,17,12,19,2.73,40.5,-48.5,2564.4,1572.6,-16.2,19,347
61.133,-100.883,-30.9,-28.7,-23.4,-11.6,-0.8,8.6,13.5,11.6,4.1,-4.3,-17,-25.5,12,7,16,18,21,36,58,44,48,36,19,15,-8.7,28.6,-50.6,1116.2,529.5,-30.9,13.5,330
61.617,-100.133,-31.2,-29.3,-24.2,-12.7,-1.8,7.7,13,11,3.6,-4.9,-17.8,-26,12,7,15,17,21,35,56,44,47,35,18,14,-9.38,27.9,-51,1029.1,467.4,-31.2,13,321
49.03,-119.55,-5.5,-2.2,2.2,6.9,11.2,15.2,18.2,17.8,13.2,6.8,0,-5,35,24,23,23,36,34,23,30,19,17,27,43,6.57,37.8,-33.7,2782.8,1625.9,-5.5,18.2,334
54.85,-132.12,1.6,2.9,3.7,5.5,8.2,11,13.2,13.7,11.5,8,4.3,2.5,240,218,202,191,154,127,122,175,233,392,306,293,7.18,30,-22.3,2629.4,1091.2,1.6,13.7,2653
52.88,-118.07,-11,-7.4,-2.1,3.8,8.8,12.7,14.8,14.1,9.3,4.3,-4.7,-10.5,43,29,26,25,39,67,71,61,50,34,37,38,2.68,35.8,-48.9,2021.4,1039.8,-11,14.8,520
53.57,-113.25,-12.9,-10.3,-4.5,4,10.5,14.3,16.1,15.1,9.9,4.8,-5.5,-11.6,23,18,18,22,45,87,95,69,46,18,17,24,2.49,35.1,-46.1,2216.2,1236.9,-12.9,16.1,482
52.77,-112.95,-12.7,-10.5,-4.4,4.3,10.7,14.6,16.5,15.4,10.2,4.9,-5.4,-11.5,24,19,22,21,49,81,88,66,45,18,17,21,2.68,35.9,-46.1,2273.5,1287.8,-12.7,16.5,471
52.2,-111.85,-14.7,-10,-5.2,3.9,10.6,14.9,16.9,16.2,10.7,5.2,-4.5,-11.6,23,17,23,22,42,74,74,54,43,16,17,24,2.7,36.9,-47.1,2330.1,1346.1,-14.7,16.9,429
53.97,-113.15,-14.5,-10.9,-5.4,4,10.8,14.8,16.6,15.4,10.3,4.9,-5.9,-12.4,20,18,17,20,41,80,91,68,43,16,16,22,2.31,35.7,-46.8,2276.1,1299.6,-14.5,16.6,452
52.18,-113.88,-13.4,-9.5,-4.7,3.6,9.8,13.9,15.8,15.1,9.8,4.8,-4.9,-11.5,23,17,21,25,57,84,89,67,52,21,17,22,2.4,35.7,-45.7,2161.4,1187.3,-13.4,15.8,495
52.9,-113.32,-13.5,-10,-4.7,3.9,10.5,14.5,16.2,15.4,10.1,4.9,-5.2,-11.7,25,21,22,22,48,86,93,68,45,19,17,21,2.53,35.8,-45.7,2241.1,1261.8,-13.5,16.2,487
51.8,-113.98,-12.2,-8.4,-4.2,3.5,9.5,13.6,15.7,15,10,5,-4.1,-10.2,24,16,21,27,56,85,83,61,52,20,19,23,2.77,35.9,-45.9,2150.6,1171.3,-12.2,15.7,487
50.1,-113.53,-8.5,-5.4,-1.2,5,10.4,14.6,17.2,16.4,11.3,6.7,-1.9,-7.1,22,17,26,36,56,67,46,51,42,16,18,21,4.79,38.3,-44,2460.7,1407,-8.5,17.2,418
49.73,-113.38,-7.9,-4.3,-0.5,5.4,10.7,15.2,17.8,17,11.5,7.1,-1.4,-6.5,22,17,26,39,56,76,44,43,43,17,18,23,5.34,39.2,-43.1,2567.9,1493,-7.9,17.8,424
50.58,-113.25,-9.8,-7.6,-2.2,4.7,10.3,14.6,17.1,16.3,11.2,6,-3,-8.5,18,14,22,33,57,66,49,47,47,18,18,20,4.09,37.7,-46.4,2402.2,1376.1,-9.8,17.1,409
51.12,-114.17,-10.4,-6.6,-2.8,4,9.5,13.6,16,15.3,10.5,5.7,-2.8,-8.4,15,10,16,30,59,82,63,49,46,16,12,14,3.63,36.6,-46.4,2230.5,1221.5,-10.4,16,412
51.38,-113.42,-13.2,-9.1,-3.9,4.3,10.5,14.8,16.9,16.2,11,5.6,-3.9,-10.6,25,14,20,26,52,71,57,46,45,16,18,19,3.22,37.6,-46.3,2362,1360.4,-13.2,16.9,409
51.63,-111.92,-15,-9.6,-5.6,3.8,10.5,15.1,17.5,16.9,10.8,5,-4.6,-12.1,19,15,19,21,38,68,68,42,42,15,15,21,2.73,37.7,-45.9,2366.7,1387.9,-15,17.5,383
51.48,-111.05,-16.4,-11.8,-6,3.7,10.6,15.2,17.6,16.8,10.8,4.6,-5.5,-13.5,15,11,14,17,35,61,58,37,32,11,13,14,2.18,38.9,-46.4,2355.6,1387.2,-16.4,17.6,318
53,-115.42,-11.4,-8.2,-3.6,3.7,8.7,12.7,14.7,13.7,8.9,4.5,-4.3,-10.1,27,16,22,27,66,107,111,79,58,23,18,23,2.44,34.5,-46.2,1987.5,1010.9,-11.4,14.7,577
52.98,-115.88,-12,-8.4,-4,2.8,7.9,11.8,13.9,13,8.3,3.8,-5.1,-10.6,26,15,22,29,66,104,110,79,61,23,17,20,1.78,34.2,-47.8,1825.4,883.4,-12,13.9,572
53.98,-116.63,-10.9,-8.7,-4.1,2.7,7.5,11.6,13.6,12.6,8.2,3.5,-5.9,-9.9,44,27,33,29,65,107,115,84,65,26,27,34,1.68,32.1,-51.6,1770.3,839.2,-10.9,13.6,656
53.03,-118.08,-11.4,-7.9,-3.3,2.3,7.3,11,13.3,12.6,8.1,3.3,-5.7,-10.8,47,36,33,28,42,70,74,65,54,37,43,41,1.57,34.4,-52.8,1720.9,800.5,-11.4,13.3,570
53.57,-116.73,-11.6,-8.5,-3.4,3.7,8.8,12.8,14.9,14,9.1,4.2,-5.3,-10.5,27,15,21,23,62,105,113,84,62,20,16,20,2.35,34.7,-47.2,2004.5,1034.9,-11.6,14.9,568
53.62,-115.67,-13.6,-9.5,-4.1,3.8,9,12.9,14.9,13.8,8.9,4.3,-5.5,-12.3,26,16,21,25,62,103,113,80,56,19,18,24,1.88,34.8,-46.2,2003.5,1033.7,-13.6,14.9,563
51.22,-114.55,-9.5,-6.5,-2.2,4.2,9.5,13.5,15.6,14.9,10.1,5.8,-2.6,-8.1,9,6,15,33,58,82,68,54,46,14,8,8,3.73,36.8,-46.1,2204.1,1185.7,-9.5,15.6,401
53.35,-113.2,-13.3,-10.7,-4.7,3.9,10.6,14.4,16.2,15.3,9.9,4.8,-5.6,-11.9,23,19,20,22,46,84,94,70,46,18,16,23,2.41,35.2,-45.9,2228,1251.1,-13.3,16.2,481
50.7,-115.13,-12.2,-9.1,-5.9,-0.3,4.8,9,12,11.4,6.4,2.1,-7.1,-12.4,48,45,47,46,64,74,65,62,50,35,47,55,-0.11,32.3,-51.6,1371.2,559.4,-12.4,12,638
50.6,-115,-12.1,-9.3,-6.5,-1.3,3.7,7.9,11,10.5,5.5,1.3,-7.8,-12.9,63,60,60,53,68,77,68,66,55,43,60,72,-0.83,31.4,-52.9,1190.9,437.2,-12.9,11,745
49.73,-114.58,-10,-7.3,-3.8,1.7,7.2,11.5,14.7,13.9,9,4.1,-4.3,-9.5,48,43,40,45,56,59,47,48,42,29,38,51,2.27,35.7,-46.6,1852.3,927.7,-10,14.7,546
49.52,-113.93,-7.9,-4.4,-1.3,4.2,9.5,13.8,16.6,16.1,11.3,6.8,-1.2,-6.1,38,28,37,59,69,83,47,50,52,26,32,35,4.78,37.8,-43.6,2366.3,1319.4,-7.9,16.6,556
49.45,-113.52,-7.6,-4.1,-0.9,4.6,9.9,14.3,17.2,16.5,11.3,7,-1.2,-5.9,34,26,37,54,67,87,46,45,52,23,27,34,5.09,38.4,-43.6,2446.4,1386.8,-7.6,17.2,532
51.05,-113.48,-11.6,-8.7,-3.1,4.3,10.1,14.3,16.6,15.8,10.8,5.5,-3.8,-9.8,21,14,19,27,53,69,56,47,47,16,15,17,3.37,37.4,-46.1,2308.3,1303.8,-11.6,16.6,401
50.83,-112.67,-12,-8.3,-3,5,11,15.5,17.9,17.2,11.6,6.1,-3.5,-9.8,21,14,19,29,46,67,48,41,45,16,17,20,3.98,38.7,-45.7,2518.6,1495.5,-12,17.9,383
50.7,-112.23,-13.4,-8.5,-3.4,5,11.3,15.7,18.4,17.5,11.9,6.3,-3.6,-10.2,19,12,16,30,43,69,42,39,44,15,15,19,3.92,39.9,-45.2,2570.6,1548.3,-13.4,18.4,363
50.45,-111.57,-11.6,-7.9,-2.4,5.7,11.8,16.4,18.8,17.9,12.2,6.7,-3.3,-9.7,17,11,15,26,38,63,36,35,37,14,14,17,4.55,40.8,-46.2,2680.7,1638.4,-11.6,18.8,323
50.03,-110.62,-11,-7.4,-1.5,6.1,12.4,17,19.8,19.1,12.9,7.1,-2.5,-9.2,17,11,16,25,41,56,40,30,35,15,13,16,5.23,41.7,-45.5,2843.3,1780.4,-11,19.8,315
49.65,-110.12,-11.1,-8.3,-3.5,3.2,9.5,14,17.1,16.5,10.3,4.4,-4.3,-10.1,31,24,29,31,47,61,41,35,37,16,21,28,3.14,37.6,-48.9,2238.4,1271,-11.1,17.1,401
49.65,-109.73,-10.6,-7.8,-3.5,3,8.9,13.3,16.2,15.7,9.8,4.3,-4.1,-9.7,34,25,29,32,46,63,41,36,36,16,22,30,2.96,37.7,-48.2,2124,1162.1,-10.6,16.2,410
49.48,-110.6,-11.1,-7.6,-2.6,4.6,10.8,15.5,18.7,18.1,11.8,6.1,-3.2,-9.4,26,19,25,31,47,60,36,34,36,15,17,23,4.31,39.7,-46.9,2563.8,1542,-11.1,18.7,369
49.47,-111.45,-9.4,-6.1,-1.3,5.5,11.5,16.1,18.9,18.2,12.3,7.1,-1.9,-8,20,14,21,33,47,59,33,35,37,13,17,21,5.24,40.9,-45.1,2704.1,1641.2,-9.4,18.9,350
49.6,-112.18,-8,-5.4,-0.8,5.8,11.6,16.1,18.6,18.1,12.4,7.4,-1,-7,21,14,21,35,45,65,34,38,36,14,16,22,5.65,40.7,-45,2730.6,1648.1,-8,18.6,361
49.83,-113.08,-7.4,-5.2,-0.8,5.4,10.7,15.2,17.5,16.8,11.3,6.7,-1.9,-7.1,25,17,27,37,54,71,44,47,40,18,18,23,5.1,39.2,-44,2525.9,1462.5,-7.4,17.5,421
54.07,-115.37,-13.7,-10.2,-4.5,3.6,9.5,13.3,15.4,14.2,9.1,4,-6.4,-12.7,24,18,21,21,54,100,115,81,46,20,20,24,1.8,34.8,-46.2,2048.4,1089.5,-13.7,15.4,544
54.3,-116.37,-12.5,-9.5,-3.7,4.4,9.9,13.9,15.8,14.6,9.6,4.8,-5.3,-11,27,15,19,21,55,102,109,79,50,17,16,23,2.58,34.6,-47.5,2166.5,1177.6,-12.5,15.8,533
54.67,-117.08,-13,-9.3,-3.3,4.2,9.8,13.8,15.7,14.8,9.8,4.9,-4.6,-10.9,34,21,23,24,49,86,97,75,51,23,24,31,2.66,34.7,-48.3,2171.1,1179.7,-13,15.7,538
55.23,-118.62,-15.2,-11.3,-6,2.6,9.1,13,14.9,13.9,9,3.7,-6.8,-13,38,30,28,24,40,72,68,66,44,28,34,35,1.16,34,-50.2,1963.5,1030.8,-15.2,14.9,507
55.45,-117.23,-16.3,-11.4,-5.6,2.9,9.3,13.1,14.9,14.1,9.2,4,-6.4,-13.2,40,32,25,22,40,69,71,66,47,33,41,39,1.22,34.3,-51.3,2000.7,1056.4,-16.3,14.9,525
55.32,-115.63,-17.7,-11.9,-6.2,3.3,10,13.6,15.7,14.5,9.3,4.2,-6.4,-14.7,26,18,23,21,40,93,88,68,49,26,23,27,1.14,34.7,-48.1,2090.9,1137.3,-17.7,15.7,502
49.15,-113.53,-7.3,-4.4,-1.6,3.6,8.7,12.9,16,15.5,10.7,6.3,-1.5,-5.8,44,36,50,59,79,88,48,52,57,28,37,43,4.43,37.5,-46.5,2221.1,1196.6,-7.3,16,621
50.13,-114.43,-11.4,-8.1,-6.1,-1.2,3.8,8,11.2,10.7,6.3,1.9,-6.2,-11.3,70,65,67,65,75,81,65,68,59,46,61,78,-0.2,31.4,-51.2,1247.6,470.2,-11.4,11.2,800
51.12,-115,-10.6,-6.7,-3.6,2,7,11,13.5,13.1,8.6,4.5,-3.6,-8.6,28,26,34,51,73,87,68,62,54,29,24,28,2.22,34.6,-49.8,1778.4,839,-10.6,13.5,564
51.95,-113.25,-12.5,-9.3,-3.9,4.3,10.5,14.7,16.7,16,10.2,5.2,-4.5,-11.1,22,16,19,24,45,73,71,50,45,17,18,20,3.03,36.5,-45.6,2308.3,1314,-12.5,16.7,420
53.48,-112.08,-15,-12.1,-6.2,3.7,10.4,14.4,16.2,15.2,9.9,4.3,-6.2,-13.4,19,14,17,18,41,76,84,64,44,16,16,20,1.77,35.8,-46.5,2195.4,1233.4,-15,16.2,429
53.33,-111.1,-15.4,-12.6,-6.2,3.9,10.9,14.9,16.9,15.9,10.4,4.4,-6.2,-14.1,20,13,19,20,39,74,77,60,37,15,15,21,1.9,36.6,-47.3,2291.7,1325.2,-15.4,16.9,410
52.97,-108.8,-17.3,-13.8,-7,3.7,11,15.1,17,16.1,10.2,4.4,-6.8,-15.1,21,14,23,26,39,71,69,47,34,14,19,23,1.46,38.1,-47.8,2295.9,1335.3,-17.3,17,400
52.77,-108.33,-17.5,-13.9,-7.3,3.6,11.2,15.6,17.6,16.7,10.7,4.6,-6.4,-15,19,13,18,22,37,64,67,49,31,15,16,20,1.66,38.7,-48.1,2372.5,1410.2,-17.5,17.6,371
52.43,-107.35,-17.2,-14.1,-6.6,3.9,11.5,15.8,18,16.6,10.9,4.6,-6.5,-15.3,16,11,17,27,48,53,69,42,38,16,17,17,1.8,39.4,-48.2,2411.5,1444,-17.2,18,371
52.35,-106.82,-16.8,-13.6,-6.6,4.1,11.5,15.9,18.2,16.9,10.9,4.5,-6.5,-14.9,18,13,16,21,44,60,64,40,33,16,15,18,1.97,39.6,-48.8,2432.4,1463.4,-16.8,18.2,358
51.52,-106.38,-17.2,-13.1,-6.5,3.8,11.2,16,18.6,17.7,11.4,5.2,-5.2,-14,19,14,18,22,41,62,58,41,36,20,16,21,2.33,40,-48.9,2493.3,1516.4,-17.2,18.6,368
50.9,-105.63,-16,-13.1,-6.1,4.2,11.2,16.2,19.1,17.8,11.5,5.9,-4.8,-13.7,17,14,21,20,44,63,55,39,34,18,11,20,2.68,40.5,-47.8,2552.6,1560.6,-16,19.1,356
51.73,-110.42,-14.5,-11.7,-4.9,4.2,10.9,15.4,17.7,16.8,10.8,4.8,-5.8,-13.6,14,12,16,22,39,66,60,36,33,12,14,17,2.51,38.9,-46.6,2393.9,1413.8,-14.5,17.7,341
52.9,-117.2,-12.7,-10,-7.3,-1.6,3.6,7.3,9.6,9.3,4.9,0.2,-8.6,-12.3,94,73,73,51,56,90,92,74,69,57,72,70,-1.47,29.3,-55,1049.2,329.4,-12.7,9.6,871
53.22,-114.15,-11.5,-9.2,-3.6,4.3,10.4,14.3,16.2,15.1,10.3,5.3,-4.3,-10.6,26,19,21,23,54,90,103,72,48,23,21,24,3.06,35.3,-45.2,2258.1,1260.5,-11.5,16.2,524
